"rowID","ProfID","HorID","lon","lat","top","bottom"
5785,"PROF0121",285878,-99.23844,39.04247,50,76
5789,"PROF0122",285879,-99.237097,39.044006,0,12
5793,"PROF0122",285880,-99.237097,39.044006,12,27
5797,"PROF0122",285881,-99.237097,39.044006,27,69
5801,"PROF0122",285882,-99.237097,39.044006,69,76
5805,"PROF0345",287232,-95.37397222,39.98838889,0,16
5809,"PROF0345",287233,-95.37397222,39.98838889,16,35
5813,"PROF0345",287234,-95.37397222,39.98838889,35,66
5817,"PROF0345",287235,-95.37397222,39.98838889,66,94
5821,"PROF0345",287236,-95.37397222,39.98838889,94,122
5825,"PROF0345",287237,-95.37397222,39.98838889,122,155
5829,"PROF0345",287238,-95.37397222,39.98838889,155,200
5833,"PROF0027",289136,-101.1651392,38.046236,0,10
5837,"PROF0027",289137,-101.1651392,38.046236,10,40
5841,"PROF0027",289138,-101.1651392,38.046236,40,60
5845,"PROF0027",289139,-101.1651392,38.046236,60,79
5849,"PROF0027",289140,-101.1651392,38.046236,79,107
5853,"PROF0027",289141,-101.1651392,38.046236,107,165
5857,"PROF0027",289142,-101.1651392,38.046236,165,205
5861,"PROF0013",289143,-101.535978,38.508278,0,13
5865,"PROF0013",289144,-101.535978,38.508278,13,26
5869,"PROF0013",289145,-101.535978,38.508278,26,113
5873,"PROF0013",289146,-101.535978,38.508278,113,205
5877,"PROF0014",289147,-101.5340286,38.507851,0,6
5881,"PROF0014",289148,-101.5340286,38.507851,6,19
5885,"PROF0014",289149,-101.5340286,38.507851,19,67
5889,"PROF0014",289150,-101.5340286,38.507851,67,205
5893,"PROF0015",289151,-101.5332556,38.504859,0,10
5897,"PROF0015",289152,-101.5332556,38.504859,10,34
5901,"PROF0015",289153,-101.5332556,38.504859,34,130
5905,"PROF0015",289154,-101.5332556,38.504859,130,205
5909,"PROF0022",289155,-101.2533267,38.448401,0,5
5913,"PROF0022",289156,-101.2533267,38.448401,5,22
5917,"PROF0022",289157,-101.2533267,38.448401,22,51
5921,"PROF0022",289158,-101.2533267,38.448401,51,82
5925,"PROF0022",289159,-101.2533267,38.448401,82,134
5929,"PROF0022",289160,-101.2533267,38.448401,134,171
5933,"PROF0022",289161,-101.2533267,38.448401,171,205
5937,"PROF0023",289162,-101.250361,38.447367,0,13
5941,"PROF0023",289163,-101.250361,38.447367,13,25
5945,"PROF0023",289164,-101.250361,38.447367,25,61
5949,"PROF0023",289165,-101.250361,38.447367,61,137
5953,"PROF0353",289196,-95.2742,38.18122,0,7
5957,"PROF0353",289197,-95.2742,38.18122,7,22
5961,"PROF0353",289198,-95.2742,38.18122,22,38
5965,"PROF0353",289199,-95.2742,38.18122,38,55
5969,"PROF0353",289200,-95.2742,38.18122,55,91
5973,"PROF0353",289201,-95.2742,38.18122,91,118
5977,"PROF0353",289202,-95.2742,38.18122,118,168
5981,"PROF0353",289203,-95.2742,38.18122,168,191
5985,"PROF0354",289204,-95.27245,39.18119,0,19
5989,"PROF0354",289205,-95.27245,39.18119,19,37
5993,"PROF0354",289206,-95.27245,39.18119,37,64
5997,"PROF0354",289207,-95.27245,39.18119,64,82
6001,"PROF0354",289208,-95.27245,39.18119,82,129
6005,"PROF0354",289209,-95.27245,39.18119,129,167
6009,"PROF0354",289210,-95.27245,39.18119,167,200
6013,"PROF0358",289211,-95.24809,38.53867,0,15
6017,"PROF0358",289212,-95.24809,38.53867,15,36
6021,"PROF0358",289213,-95.24809,38.53867,36,50
6025,"PROF0358",289214,-95.24809,38.53867,50,75
6029,"PROF0358",289215,-95.24809,38.53867,75,121
6033,"PROF0358",289216,-95.24809,38.53867,121,152
6037,"PROF0358",289217,-95.24809,38.53867,152,173
6041,"PROF0358",289218,-95.24809,38.53867,173,200
6045,"PROF0099",289959,-99.47791,39.67578,0,5
6049,"PROF0099",289960,-99.47791,39.67578,5,10
6053,"PROF0099",289961,-99.47791,39.67578,10,24
6057,"PROF0099",289962,-99.47791,39.67578,24,58
6061,"PROF0100",289963,-99.47789,39.64507,0,5
6065,"PROF0100",289964,-99.47789,39.64507,5,10
6069,"PROF0100",289965,-99.47789,39.64507,10,36
6073,"PROF0100",289966,-99.47789,39.64507,36,69
6077,"PROF0101",289967,-99.47775,39.64759,0,5
6081,"PROF0101",289968,-99.47775,39.64759,5,10
6085,"PROF0101",289969,-99.47775,39.64759,10,40
6089,"PROF0101",289970,-99.47775,39.64759,40,98
6093,"PROF0085",289971,-99.984219,38.468293,0,5
6097,"PROF0085",289972,-99.984219,38.468293,5,10
6101,"PROF0085",289973,-99.984219,38.468293,19,43
6105,"PROF0085",289974,-99.984219,38.468293,43,62
6109,"PROF0084",289975,-99.984219,38.468192,0,5
6113,"PROF0084",289976,-99.984219,38.468192,5,10
6117,"PROF0084",289977,-99.984219,38.468192,10,26
6121,"PROF0084",289978,-99.984219,38.468192,26,42
6125,"PROF0084",289979,-99.984219,38.468192,42,66
6129,"PROF0083",289980,-99.984226,38.468376,0,5
6133,"PROF0083",289981,-99.984226,38.468376,5,10
6137,"PROF0083",289982,-99.984226,38.468376,10,24
6141,"PROF0083",289983,-99.984226,38.468376,24,46
6145,"PROF0083",289984,-99.984226,38.468376,46,67
6149,"PROF0093",289985,-99.716658,38.087292,0,5
6153,"PROF0093",289986,-99.716658,38.087292,5,10
6157,"PROF0093",289987,-99.716658,38.087292,10,19
6161,"PROF0093",289988,-99.716658,38.087292,19,36
6165,"PROF0093",289989,-99.716658,38.087292,36,53
6169,"PROF0092",289990,-99.716809,38.087289,0,5
6173,"PROF0092",289991,-99.716809,38.087289,5,10
6177,"PROF0092",289992,-99.716809,38.087289,10,15
6181,"PROF0092",289993,-99.716809,38.087289,15,27
6185,"PROF0092",289994,-99.716809,38.087289,27,44
6189,"PROF0092",289995,-99.716809,38.087289,44,63
6193,"PROF0094",289996,-99.716529,38.087259,0,5
6197,"PROF0094",289997,-99.716529,38.087259,5,10
6201,"PROF0094",289998,-99.716529,38.087259,10,20
6205,"PROF0094",289999,-99.716529,38.087259,20,50
6209,"PROF0042",290000,-100.73017,38.992294,0,5
6213,"PROF0042",290001,-100.73017,38.992294,5,10
6217,"PROF0042",290002,-100.73017,38.992294,10,21
6221,"PROF0042",290003,-100.73017,38.992294,21,41
6225,"PROF0042",290004,-100.73017,38.992294,41,69
6229,"PROF0043",290005,-100.73005,38.992252,0,5
6233,"PROF0043",290006,-100.73005,38.992252,5,10
6237,"PROF0043",290007,-100.73005,38.992252,10,31
6241,"PROF0043",290008,-100.73005,38.992252,31,47
6245,"PROF0043",290009,-100.73005,38.992252,47,71
6249,"PROF0041",290010,-100.730256,38.992232,0,5
6253,"PROF0041",290011,-100.730256,38.992232,5,10
6257,"PROF0041",290012,-100.730256,38.992232,10,33
6261,"PROF0041",290013,-100.730256,38.992232,33,49
6265,"PROF0041",290014,-100.730256,38.992232,49,69
6269,"PROF0126",292443,-99.192333,38.503316,0,5
6273,"PROF0126",292444,-99.192333,38.503316,5,10
6277,"PROF0126",292445,-99.192333,38.503316,10,26
6281,"PROF0126",292446,-99.192333,38.503316,26,43
6285,"PROF0126",292447,-99.192333,38.503316,43,51
6289,"PROF0125",292448,-99.192415,38.503409,0,5
6293,"PROF0125",292449,-99.192415,38.503409,5,10
6297,"PROF0125",292450,-99.192415,38.503409,10,31
6301,"PROF0125",292451,-99.192415,38.503409,31,43
6305,"PROF0125",292452,-99.192415,38.503409,43,62
6309,"PROF0127",292453,-99.19232,38.503228,0,5
6313,"PROF0127",292454,-99.19232,38.503228,5,10
6317,"PROF0127",292455,-99.19232,38.503228,10,30
6321,"PROF0127",292456,-99.19232,38.503228,30,42
6325,"PROF0127",292457,-99.19232,38.503228,42,60
6329,"PROF0096",292458,-99.673776,38.919171,0,5
6333,"PROF0096",292459,-99.673776,38.919171,5,10
6337,"PROF0096",292460,-99.673776,38.919171,10,19
6341,"PROF0096",292461,-99.673776,38.919171,19,36
6345,"PROF0096",292462,-99.673776,38.919171,36,57
6349,"PROF0095",292463,-99.673779,38.919249,0,5
6353,"PROF0095",292464,-99.673779,38.919249,5,10
6357,"PROF0095",292465,-99.673779,38.919249,10,30
6361,"PROF0095",292466,-99.673779,38.919249,30,44
6365,"PROF0095",292467,-99.673779,38.919249,44,61
6369,"PROF0097",292468,-99.673652,38.91921,0,5
6373,"PROF0097",292469,-99.673652,38.91921,5,10
6377,"PROF0097",292470,-99.673652,38.91921,10,38
6381,"PROF0097",292471,-99.673652,38.91921,38,61
6385,"PROF0132",292643,-98.862407,39.375534,0,5
6389,"PROF0132",292644,-98.862407,39.375534,5,10
6393,"PROF0132",292645,-98.862407,39.375534,10,20
6397,"PROF0132",292646,-98.862407,39.375534,20,44
6401,"PROF0132",292647,-98.862407,39.375534,44,70
6405,"PROF0131",292648,-98.862498,39.375531,0,5
6409,"PROF0131",292649,-98.862498,39.375531,5,10
6413,"PROF0131",292650,-98.862498,39.375531,10,26
6417,"PROF0131",292651,-98.862498,39.375531,26,48
6421,"PROF0131",292652,-98.862498,39.375531,48,73
6425,"PROF0133",292653,-98.862333,39.375526,0,5
6429,"PROF0133",292654,-98.862333,39.375526,5,10
6433,"PROF0133",292655,-98.862333,39.375526,10,26
6437,"PROF0133",292656,-98.862333,39.375526,26,46
6441,"PROF0133",292657,-98.862333,39.375526,46,63
6445,"PROF0007",293095,-101.74667,38.5798,0,17
6449,"PROF0007",293096,-101.74667,38.5798,17,28
6453,"PROF0007",293097,-101.74667,38.5798,28,50
6457,"PROF0007",293098,-101.74667,38.5798,50,84
6461,"PROF0007",293099,-101.74667,38.5798,84,131
6465,"PROF0007",293100,-101.74667,38.5798,131,170
6469,"PROF0007",293101,-101.74667,38.5798,170,200
6473,"PROF0005",293102,-101.78132,38.4703,0,12
6477,"PROF0005",293103,-101.78132,38.4703,12,25
6481,"PROF0005",293104,-101.78132,38.4703,25,44
6485,"PROF0005",293105,-101.78132,38.4703,44,63
6489,"PROF0005",293106,-101.78132,38.4703,63,78
6493,"PROF0005",293107,-101.78132,38.4703,78,98
6497,"PROF0005",293108,-101.78132,38.4703,98,136
6501,"PROF0005",293109,-101.78132,38.4703,136,200
6505,"PROF0004",293110,-101.78322,38.46796,0,13
6509,"PROF0004",293111,-101.78322,38.46796,13,25
6513,"PROF0004",293112,-101.78322,38.46796,25,49
6517,"PROF0004",293113,-101.78322,38.46796,49,75
6521,"PROF0004",293114,-101.78322,38.46796,75,113
6525,"PROF0004",293115,-101.78322,38.46796,113,150
6529,"PROF0004",293116,-101.78322,38.46796,150,200
6533,"PROF0006",293117,-101.77872,38.47096,0,20
6537,"PROF0006",293118,-101.77872,38.47096,20,35
6541,"PROF0006",293119,-101.77872,38.47096,35,51
6545,"PROF0006",293120,-101.77872,38.47096,51,80
6549,"PROF0006",293121,-101.77872,38.47096,80,107
6553,"PROF0006",293122,-101.77872,38.47096,107,160
6557,"PROF0006",293123,-101.77872,38.47096,160,193
6561,"PROF0006",293124,-101.77872,38.47096,193,200
6565,"PROF0104",294742,-99.3652547,38.8743479,0,11
6569,"PROF0104",294743,-99.3652547,38.8743479,11,23
6573,"PROF0104",294744,-99.3652547,38.8743479,23,37
6577,"PROF0104",294745,-99.3652547,38.8743479,37,61
6581,"PROF0104",294746,-99.3652547,38.8743479,61,107
6585,"PROF0104",294747,-99.3652547,38.8743479,107,153
6589,"PROF0104",294748,-99.3652547,38.8743479,153,188
6593,"PROF0102",294749,-99.3741843,38.8737662,0,10
6597,"PROF0102",294750,-99.3741843,38.8737662,10,28
6601,"PROF0102",294751,-99.3741843,38.8737662,28,40
6605,"PROF0102",294752,-99.3741843,38.8737662,40,62
6609,"PROF0102",294753,-99.3741843,38.8737662,62,115
6613,"PROF0102",294754,-99.3741843,38.8737662,115,181
6617,"PROF0103",294755,-99.3738782,38.8717308,0,20
6621,"PROF0103",294756,-99.3738782,38.8717308,20,35
6625,"PROF0103",294757,-99.3738782,38.8717308,35,58
6629,"PROF0103",294758,-99.3738782,38.8717308,58,120
6633,"PROF0103",294759,-99.3738782,38.8717308,120,175
6637,"PROF0115",294760,-99.3143434,38.8475045,0,10
6641,"PROF0115",294761,-99.3143434,38.8475045,10,21
6645,"PROF0115",294762,-99.3143434,38.8475045,21,41
6649,"PROF0115",294763,-99.3143434,38.8475045,41,66
6653,"PROF0115",294764,-99.3143434,38.8475045,66,96
6657,"PROF0115",294765,-99.3143434,38.8475045,96,150
6661,"PROF0112",294766,-99.3161651,38.8477117,0,20
6665,"PROF0112",294767,-99.3161651,38.8477117,20,29
6669,"PROF0112",294768,-99.3161651,38.8477117,29,49
6673,"PROF0112",294769,-99.3161651,38.8477117,49,83
6677,"PROF0112",294770,-99.3161651,38.8477117,83,109
6681,"PROF0112",294771,-99.3161651,38.8477117,109,150
6685,"PROF0113",294772,-99.3154798,38.8440855,0,15
6689,"PROF0113",294773,-99.3154798,38.8440855,15,29
6693,"PROF0113",294774,-99.3154798,38.8440855,29,49
6697,"PROF0113",294775,-99.3154798,38.8440855,49,86
6701,"PROF0113",294776,-99.3154798,38.8440855,86,127
6705,"PROF0113",294777,-99.3154798,38.8440855,127,150
6709,"PROF0113",294778,-99.3154798,38.8440855,150,170
6713,"PROF0109",294779,-99.3411835,38.8576254,0,19
6717,"PROF0109",294780,-99.3411835,38.8576254,19,38
6721,"PROF0109",294781,-99.3411835,38.8576254,38,56
6725,"PROF0109",294782,-99.3411835,38.8576254,56,86
6729,"PROF0109",294783,-99.3411835,38.8576254,86,96
6733,"PROF0109",294784,-99.3411835,38.8576254,96,118
6737,"PROF0109",294785,-99.3411835,38.8576254,118,122
6741,"PROF0109",294786,-99.3411835,38.8576254,122,212
6745,"PROF0108",294787,-99.3422887,38.857793,0,12
6749,"PROF0108",294788,-99.3422887,38.857793,12,19
6753,"PROF0108",294789,-99.3422887,38.857793,19,30
6757,"PROF0108",294790,-99.3422887,38.857793,30,52
6761,"PROF0108",294791,-99.3422887,38.857793,52,79
6765,"PROF0108",294792,-99.3422887,38.857793,79,143
6769,"PROF0108",294793,-99.3422887,38.857793,143,206
6773,"PROF0116",294794,-99.3139645,38.8442364,0,13
6777,"PROF0116",294795,-99.3139645,38.8442364,13,28
6781,"PROF0116",294796,-99.3139645,38.8442364,28,52
6785,"PROF0116",294797,-99.3139645,38.8442364,52,70
6789,"PROF0116",294798,-99.3139645,38.8442364,70,110
6793,"PROF0116",294799,-99.3139645,38.8442364,110,183
6797,"PROF0105",294800,-99.361225,38.9285926,0,15
6801,"PROF0105",294801,-99.361225,38.9285926,15,29
6805,"PROF0105",294802,-99.361225,38.9285926,29,45
6809,"PROF0105",294803,-99.361225,38.9285926,45,62
6813,"PROF0105",294804,-99.361225,38.9285926,62,83
6817,"PROF0107",294805,-99.3424307,38.8569537,0,12
6821,"PROF0107",294806,-99.3424307,38.8569537,12,23
6825,"PROF0107",294807,-99.3424307,38.8569537,23,44
6829,"PROF0107",294808,-99.3424307,38.8569537,44,78
6833,"PROF0107",294809,-99.3424307,38.8569537,78,110
6837,"PROF0107",294810,-99.3424307,38.8569537,110,140
6841,"PROF0106",294811,-99.3585,38.9274028,0,20
6845,"PROF0117",300459,-99.313483,38.849932,0,5
6849,"PROF0117",300460,-99.313483,38.849932,5,10
6853,"PROF0117",300461,-99.313483,38.849932,10,15
6857,"PROF0117",300462,-99.313483,38.849932,15,37
6861,"PROF0117",300463,-99.313483,38.849932,37,56
6865,"PROF0119",300464,-99.313298,38.849824,0,5
6869,"PROF0119",300465,-99.313298,38.849824,5,10
6873,"PROF0119",300466,-99.313298,38.849824,10,13
6877,"PROF0119",300467,-99.313298,38.849824,13,32
6881,"PROF0119",300468,-99.313298,38.849824,32,56
6885,"PROF0118",300469,-99.31338,38.849887,0,5
6889,"PROF0118",300470,-99.31338,38.849887,5,10
6893,"PROF0118",300471,-99.31338,38.849887,10,13
6897,"PROF0118",300472,-99.31338,38.849887,13,29
6901,"PROF0118",300473,-99.31338,38.849887,29,53
6905,"PROF0135",300474,-98.855039,39.679668,0,5
6909,"PROF0135",300475,-98.855039,39.679668,5,10
6913,"PROF0135",300476,-98.855039,39.679668,10,22
6917,"PROF0135",300477,-98.855039,39.679668,22,39
6921,"PROF0135",300478,-98.855039,39.679668,39,57
6925,"PROF0137",300479,-98.85495,39.67975,0,5
6929,"PROF0137",300480,-98.85495,39.67975,5,10
6933,"PROF0137",300481,-98.85495,39.67975,10,15
6937,"PROF0137",300482,-98.85495,39.67975,15,25
6941,"PROF0137",300483,-98.85495,39.67975,25,45
6945,"PROF0137",300484,-98.85495,39.67975,45,58
6949,"PROF0134",300485,-98.855129,39.679666,0,5
6953,"PROF0134",300486,-98.855129,39.679666,5,10
6957,"PROF0134",300487,-98.855129,39.679666,10,16
6961,"PROF0134",300488,-98.855129,39.679666,16,35
6965,"PROF0134",300489,-98.855129,39.679666,35,45
6969,"PROF0134",300490,-98.855129,39.679666,45,55
6973,"PROF0203",31323,-97.1591721,39.3976822,0,11
6977,"PROF0203",31324,-97.1591721,39.3976822,11,20
6981,"PROF0203",31325,-97.1591721,39.3976822,20,46
6985,"PROF0203",31326,-97.1591721,39.3976822,46,56
6989,"PROF0203",31327,-97.1591721,39.3976822,56,78
6993,"PROF0203",31328,-97.1591721,39.3976822,78,103
6997,"PROF0203",31329,-97.1591721,39.3976822,103,117
7001,"PROF0203",31330,-97.1591721,39.3976822,117,136
7005,"PROF0203",31331,-97.1591721,39.3976822,136,166
7009,"PROF0203",31332,-97.1591721,39.3976822,166,205
7013,"PROF0208",35983,-96.9960556,39.289547,0,15
7017,"PROF0208",35984,-96.9960556,39.289547,15,41
7021,"PROF0208",35985,-96.9960556,39.289547,41,63
7025,"PROF0208",35986,-96.9960556,39.289547,63,96
7029,"PROF0208",35987,-96.9960556,39.289547,96,137
7033,"PROF0208",35988,-96.9960556,39.289547,137,173
7037,"PROF0208",35989,-96.9960556,39.289547,173,206
7041,"PROF0208",35990,-96.9960556,39.289547,206,230
7045,"PROF0185",35998,-97.5938797,39.3514404,0,28
7049,"PROF0185",35999,-97.5938797,39.3514404,28,40
7053,"PROF0185",36000,-97.5938797,39.3514404,40,64
7057,"PROF0185",36001,-97.5938797,39.3514404,64,100
7061,"PROF0185",36002,-97.5938797,39.3514404,3,6
7065,"PROF0140",36003,-98.7877579,38.754055,0,15
7069,"PROF0140",36004,-98.7877579,38.754055,15,34
7073,"PROF0139",36006,-98.7879028,38.7541046,0,11
7077,"PROF0139",36007,-98.7879028,38.7541046,11,28
7081,"PROF0234",36026,-96.6180649,39.1337624,0,22
7085,"PROF0234",36027,-96.6180649,39.1337624,22,34
7089,"PROF0234",36028,-96.6180649,39.1337624,34,56
7093,"PROF0234",36029,-96.6180649,39.1337624,56,85
7097,"PROF0234",36030,-96.6180649,39.1337624,85,102
7101,"PROF0234",36031,-96.6180649,39.1337624,102,125
7105,"PROF0234",36032,-96.6180649,39.1337624,125,142
7109,"PROF0234",36033,-96.6180649,39.1337624,142,151
7113,"PROF0234",36034,-96.6180649,39.1337624,151,203
7117,"PROF0233",36035,-96.6206589,39.1365776,0,20
7121,"PROF0233",36036,-96.6206589,39.1365776,20,40
7125,"PROF0233",36037,-96.6206589,39.1365776,40,59
7129,"PROF0233",36038,-96.6206589,39.1365776,59,75
7133,"PROF0233",36039,-96.6206589,39.1365776,75,96
7137,"PROF0233",36040,-96.6206589,39.1365776,96,111
7141,"PROF0233",36041,-96.6206589,39.1365776,111,128
7145,"PROF0233",36042,-96.6206589,39.1365776,128,179
7149,"PROF0233",36043,-96.6206589,39.1365776,179,203
7153,"PROF0199",36223,-97.3811493,39.5655403,0,29
7157,"PROF0199",36224,-97.3811493,39.5655403,29,52
7161,"PROF0199",36225,-97.3811493,39.5655403,52,72
7165,"PROF0199",36226,-97.3811493,39.5655403,72,99
7169,"PROF0199",36227,-97.3811493,39.5655403,99,111
7173,"PROF0199",36228,-97.3811493,39.5655403,111,125
7177,"PROF0199",36229,-97.3811493,39.5655403,125,138
7181,"PROF0199",36230,-97.3811493,39.5655403,138,160
7185,"PROF0199",36231,-97.3811493,39.5655403,160,210
7189,"PROF0194",36232,-97.5700302,39.5709,0,30
7193,"PROF0194",36233,-97.5700302,39.5709,30,73
7197,"PROF0194",36234,-97.5700302,39.5709,73,114
7201,"PROF0194",36235,-97.5700302,39.5709,114,139
7205,"PROF0194",36236,-97.5700302,39.5709,139,174
7209,"PROF0194",36237,-97.5700302,39.5709,174,204
7213,"PROF0190",36238,-97.5792084,39.5837402,0,17
7217,"PROF0190",36239,-97.5792084,39.5837402,17,26
7221,"PROF0190",36240,-97.5792084,39.5837402,26,52
7225,"PROF0190",36241,-97.5792084,39.5837402,52,64
7229,"PROF0190",36242,-97.5792084,39.5837402,64,89
7233,"PROF0190",36243,-97.5792084,39.5837402,89,106
7237,"PROF0190",36244,-97.5792084,39.5837402,106,128
7241,"PROF0190",36245,-97.5792084,39.5837402,128,142
7245,"PROF0190",36246,-97.5792084,39.5837402,142,156
7249,"PROF0190",36248,-97.5792084,39.5837402,156,185
7253,"PROF0189",36249,-97.5825577,39.5839043,0,11
7257,"PROF0189",36250,-97.5825577,39.5839043,11,21
7261,"PROF0189",36251,-97.5825577,39.5839043,21,32
7265,"PROF0189",36252,-97.5825577,39.5839043,32,54
7269,"PROF0189",36253,-97.5825577,39.5839043,54,74
7273,"PROF0189",36254,-97.5825577,39.5839043,74,86
7277,"PROF0189",36255,-97.5825577,39.5839043,86,110
7281,"PROF0189",36256,-97.5825577,39.5839043,110,132
7285,"PROF0189",36257,-97.5825577,39.5839043,132,195
7289,"PROF0278",36258,-96.2000809,39.8588486,0,10
7293,"PROF0278",36259,-96.2000809,39.8588486,10,22
7297,"PROF0278",36260,-96.2000809,39.8588486,22,41
7301,"PROF0278",36261,-96.2000809,39.8588486,41,58
7305,"PROF0278",36262,-96.2000809,39.8588486,58,71
7309,"PROF0278",36263,-96.2000809,39.8588486,71,92
7313,"PROF0278",36264,-96.2000809,39.8588486,92,116
7317,"PROF0278",36265,-96.2000809,39.8588486,116,150
7321,"PROF0278",36266,-96.2000809,39.8588486,150,190
7325,"PROF0279",36267,-96.1946411,39.8592949,0,14
7329,"PROF0279",36268,-96.1946411,39.8592949,14,25
7333,"PROF0279",36269,-96.1946411,39.8592949,25,38
7337,"PROF0279",36270,-96.1946411,39.8592949,38,50
7341,"PROF0279",36271,-96.1946411,39.8592949,50,64
7345,"PROF0279",36272,-96.1946411,39.8592949,64,90
7349,"PROF0279",36273,-96.1946411,39.8592949,90,136
7353,"PROF0279",36274,-96.1946411,39.8592949,136,157
7357,"PROF0279",36275,-96.1946411,39.8592949,157,203
7361,"PROF0285",36276,-96.1142426,39.7368202,0,11
7365,"PROF0285",36277,-96.1142426,39.7368202,11,24
7369,"PROF0285",36278,-96.1142426,39.7368202,24,41
7373,"PROF0285",36279,-96.1142426,39.7368202,41,58
7377,"PROF0285",36280,-96.1142426,39.7368202,58,74
7381,"PROF0285",36281,-96.1142426,39.7368202,74,97
7385,"PROF0285",36282,-96.1142426,39.7368202,97,142
7389,"PROF0285",36283,-96.1142426,39.7368202,142,169
7393,"PROF0285",36284,-96.1142426,39.7368202,169,187
7397,"PROF0285",36285,-96.1142426,39.7368202,187,203
7401,"PROF0286",36286,-96.1040955,39.7448769,0,15
7405,"PROF0286",36287,-96.1040955,39.7448769,15,37
7409,"PROF0286",36288,-96.1040955,39.7448769,37,59
7413,"PROF0286",36289,-96.1040955,39.7448769,59,77
7417,"PROF0286",36290,-96.1040955,39.7448769,77,93
7421,"PROF0286",36291,-96.1040955,39.7448769,93,120
7425,"PROF0286",36292,-96.1040955,39.7448769,120,153
7429,"PROF0286",36293,-96.1040955,39.7448769,153,178
7433,"PROF0286",36294,-96.1040955,39.7448769,178,203
7437,"PROF0123",36295,-99.2291641,39.4438896,0,10
7441,"PROF0123",36296,-99.2291641,39.4438896,10,19
7445,"PROF0123",36297,-99.2291641,39.4438896,19,41
7449,"PROF0123",36298,-99.2291641,39.4438896,41,61
7453,"PROF0123",36299,-99.2291641,39.4438896,61,90
7457,"PROF0123",36300,-99.2291641,39.4438896,90,122
7461,"PROF0123",36301,-99.2291641,39.4438896,122,151
7465,"PROF0123",36302,-99.2291641,39.4438896,151,188
7469,"PROF0307",38865,-95.7708282,39.0783539,0,13
7473,"PROF0307",38866,-95.7708282,39.0783539,13,28
7477,"PROF0307",38867,-95.7708282,39.0783539,28,51
7481,"PROF0307",38868,-95.7708282,39.0783539,51,76
7485,"PROF0307",38869,-95.7708282,39.0783539,76,112
7489,"PROF0307",38870,-95.7708282,39.0783539,112,164
7493,"PROF0307",38871,-95.7708282,39.0783539,164,220
7497,"PROF0308",38873,-95.7685928,39.0773468,0,12
7501,"PROF0308",38874,-95.7685928,39.0773468,12,23
7505,"PROF0308",38875,-95.7685928,39.0773468,23,43
7509,"PROF0308",38876,-95.7685928,39.0773468,43,55
7513,"PROF0308",38877,-95.7685928,39.0773468,55,76
7517,"PROF0308",38878,-95.7685928,39.0773468,76,106
7521,"PROF0308",38879,-95.7685928,39.0773468,106,134
7525,"PROF0308",38880,-95.7685928,39.0773468,134,153
7529,"PROF0308",38882,-95.7685928,39.0773468,175,225
7533,"PROF0309",38884,-95.7685547,39.0746841,0,13
7537,"PROF0309",38885,-95.7685547,39.0746841,13,23
7541,"PROF0309",38886,-95.7685547,39.0746841,23,43
7545,"PROF0309",38887,-95.7685547,39.0746841,43,64
7549,"PROF0309",38888,-95.7685547,39.0746841,64,93
7553,"PROF0309",38889,-95.7685547,39.0746841,93,107
7557,"PROF0309",38890,-95.7685547,39.0746841,107,134
7561,"PROF0309",38891,-95.7685547,39.0746841,134,166
7565,"PROF0309",38892,-95.7685547,39.0746841,166,182
7569,"PROF0298",38895,-95.927681,39.1197662,0,19
7573,"PROF0298",38896,-95.927681,39.1197662,19,38
7577,"PROF0298",38897,-95.927681,39.1197662,38,58
7581,"PROF0298",38898,-95.927681,39.1197662,58,76
7585,"PROF0298",38899,-95.927681,39.1197662,76,97
7589,"PROF0298",38900,-95.927681,39.1197662,97,139
7593,"PROF0298",38901,-95.927681,39.1197662,139,178
7597,"PROF0298",38902,-95.927681,39.1197662,178,226
7601,"PROF0299",38904,-95.9245224,39.1207275,0,16
7605,"PROF0299",38906,-95.9245224,39.1207275,26,49
7609,"PROF0299",38907,-95.9245224,39.1207275,49,71
7613,"PROF0299",38908,-95.9245224,39.1207275,71,84
7617,"PROF0299",38909,-95.9245224,39.1207275,84,106
7621,"PROF0299",38910,-95.9245224,39.1207275,106,137
7625,"PROF0299",38911,-95.9245224,39.1207275,137,178
7629,"PROF0299",38912,-95.9245224,39.1207275,178,224
7633,"PROF0300",38914,-95.923233,39.1199303,0,18
7637,"PROF0300",38915,-95.923233,39.1199303,18,35
7641,"PROF0300",38916,-95.923233,39.1199303,35,54
7645,"PROF0300",38917,-95.923233,39.1199303,54,82
7649,"PROF0300",38918,-95.923233,39.1199303,82,107
7653,"PROF0300",38919,-95.923233,39.1199303,107,141
7657,"PROF0300",38920,-95.923233,39.1199303,141,174
7661,"PROF0300",38921,-95.923233,39.1199303,174,218
7665,"PROF0296",38923,-95.9366379,39.136837,0,16
7669,"PROF0296",38924,-95.9366379,39.136837,16,33
7673,"PROF0296",38925,-95.9366379,39.136837,33,61
7677,"PROF0296",38926,-95.9366379,39.136837,61,83
7681,"PROF0296",38927,-95.9366379,39.136837,83,112
7685,"PROF0296",38928,-95.9366379,39.136837,112,134
7689,"PROF0296",38929,-95.9366379,39.136837,134,167
7693,"PROF0296",38930,-95.9366379,39.136837,167,202
7697,"PROF0297",38932,-95.9337311,39.1349983,0,15
7701,"PROF0297",38933,-95.9337311,39.1349983,15,34
7705,"PROF0297",38934,-95.9337311,39.1349983,34,57
