"lab_proj_name","Project_Focus","fiscal_year","County","State","Pedon","user_pedon_id","taxon_name","taxonomic_order","taxonomic_suborder","taxonomic_great_group","Lat_Site","Long_Site","Lat_County_Centroid","Long_County_Centroid","Layer","horizon_designation","horz_desgn_master","Top_depth_cm","Bottom_depth_cm","smp_id","scan_path_name","rep_id","pH, 1:1 Soil-Water Suspension","Clay","Carbon, Total","Nitrogen, Total","Bulk Density, <2mm Fraction, Ovendry","Bulk Density, <2mm Fraction, 1/3 Bar","Calcium, NH4OAc Extractable, 2M KCl displacement","Potassium, NH4OAc Extractable, 2M KCl displacement","CEC, NH4OAc, pH 7.0, 2M KCl displacement","Phosphorus, Mehlich3 Extractable","Phosphorus, Olsen Extractable","Estimated Organic Carbon","Silt, Total","Sand, Total"
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01351","Bw","B",8,31,232165,"232165XS01.0",3,NA,NA,NA,NA,NA,NA,NA,2.2508593,NA,NA,NA,1.2284,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01351","Bw","B",8,31,232165,"232165XS02.0",3,6.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01351","Bw","B",8,31,232165,"232165XS04.0",4,NA,28.656444,NA,NA,NA,NA,13.9790211,2.2508593,21.3025637,NA,NA,NA,59.4,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01351","Bw","B",8,31,232165,"232165XS03.0",4,NA,NA,NA,0.16327005,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01351","Bw","B",8,31,232165,"232165XS01.0",4,6.87,NA,1.2455759,NA,NA,NA,NA,NA,NA,62.9975942,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01351","Bw","B",8,31,232165,"232165XS02.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2284,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS03.0",1,NA,NA,0.7764734,NA,NA,NA,NA,NA,29.5268885,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS04.0",1,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7572,NA,9.8
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS01.0",1,NA,41.5634756,NA,0.1069208,NA,NA,19.9713496,1.9055687,NA,25.7854275,NA,NA,48.6,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS02.0",2,NA,41.5634756,0.7764734,0.1069208,NA,NA,NA,1.9055687,NA,25.7854275,NA,NA,48.6,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS03.0",2,7.35,NA,NA,NA,NA,NA,19.9713496,NA,NA,NA,NA,0.7572,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS01.0",2,NA,NA,NA,NA,NA,NA,NA,NA,29.5268885,NA,NA,NA,NA,9.8
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS03.0",3,NA,41.5634756,NA,0.1069208,NA,NA,NA,NA,NA,25.7854275,NA,NA,48.6,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS04.0",3,NA,NA,0.7764734,NA,NA,NA,NA,1.9055687,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS02.0",3,7.35,NA,NA,NA,NA,NA,19.9713496,NA,29.5268885,NA,NA,NA,NA,9.8
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS01.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7572,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS04.0",4,NA,41.5634756,NA,0.1069208,NA,NA,19.9713496,NA,29.5268885,25.7854275,NA,NA,48.6,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS01.0",4,7.35,NA,0.7764734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS03.0",4,NA,NA,NA,NA,NA,NA,NA,1.9055687,NA,NA,NA,NA,NA,9.8
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0160","S2014KS179510A","Keith","mollisols","ustolls","argiustolls",39.228014,-100.4831241,39.349995,-100.44159,"15N01352","Bt","B",31,66,232166,"232166XS02.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7572,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS03.0",1,NA,25.5187693,2.09607684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS01.0",1,NA,NA,NA,0.21411538,NA,NA,12.1849998,2.5960364,21.0962336,NA,NA,NA,62.6,11.9
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS04.0",1,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS02.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5334425,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS02.0",2,NA,25.5187693,NA,0.21411538,NA,NA,12.1849998,2.5960364,21.0962336,NA,NA,2.1,62.6,11.9
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS04.0",2,NA,NA,2.09607684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS03.0",2,5.56,NA,NA,NA,NA,NA,NA,NA,NA,63.5334425,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS03.0",3,NA,NA,NA,0.21411538,NA,NA,NA,2.5960364,21.0962336,NA,NA,NA,62.6,11.9
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS04.0",3,NA,25.5187693,NA,NA,NA,NA,12.1849998,NA,NA,63.5334425,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS02.0",3,NA,NA,2.09607684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS01.0",3,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS04.0",4,NA,NA,NA,0.21411538,NA,NA,NA,2.5960364,21.0962336,NA,NA,NA,62.6,11.9
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS01.0",4,NA,25.5187693,2.09607684,NA,NA,NA,NA,NA,NA,63.5334425,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS03.0",4,NA,NA,NA,NA,NA,NA,12.1849998,NA,NA,NA,NA,2.1,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01353","Ap","A",0,12,232167,"232167XS02.0",4,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS04.0",1,NA,30.0909674,NA,0.1349028,NA,NA,15.5042541,1.7678194,NA,11.6320011,NA,NA,56.2,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS03.0",1,NA,NA,1.14821851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS02.0",1,6.46,NA,NA,NA,NA,NA,NA,NA,24.8570015,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS01.0",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,13.7
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS01.0",2,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS03.0",2,NA,30.0909674,NA,0.1349028,NA,NA,NA,1.7678194,24.8570015,11.6320011,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS02.0",2,NA,NA,1.14821851,NA,NA,NA,15.5042541,NA,NA,NA,NA,NA,NA,13.7
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS04.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS03.0",3,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,13.7
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS02.0",3,NA,30.0909674,NA,0.1349028,NA,NA,NA,1.7678194,NA,11.6320011,NA,NA,56.2,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS01.0",3,NA,NA,1.14821851,NA,NA,NA,15.5042541,NA,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS04.0",3,NA,NA,NA,NA,NA,NA,NA,NA,24.8570015,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS01.0",4,NA,30.0909674,NA,0.1349028,NA,NA,NA,1.7678194,24.8570015,11.6320011,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS04.0",4,6.46,NA,1.14821851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS03.0",4,NA,NA,NA,NA,NA,NA,15.5042541,NA,NA,NA,NA,NA,56.2,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01354","Bw","B",12,23,232168,"232168XS02.0",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS01.0",1,NA,NA,NA,NA,NA,NA,NA,1.3290798,28.5105543,NA,NA,0.7948,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS04.0",1,NA,NA,NA,NA,NA,NA,19.7639088,NA,NA,NA,NA,NA,NA,11
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS02.0",1,NA,38.4981664,0.81952713,0.11024096,NA,NA,NA,NA,NA,5.7269221,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS03.0",1,6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS04.0",2,NA,NA,NA,NA,NA,NA,NA,1.3290798,28.5105543,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS01.0",2,NA,38.4981664,0.81952713,0.11024096,NA,NA,NA,NA,NA,5.7269221,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS02.0",2,6.76,NA,NA,NA,NA,NA,19.7639088,NA,NA,NA,NA,0.7948,50.5,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS03.0",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS03.0",3,NA,38.4981664,0.81952713,0.11024096,NA,NA,19.7639088,NA,28.5105543,5.7269221,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS02.0",3,NA,NA,NA,NA,NA,NA,NA,1.3290798,NA,NA,NA,NA,NA,11
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS01.0",3,6.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS04.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7948,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS04.0",4,6.76,38.4981664,0.81952713,0.11024096,NA,NA,NA,NA,NA,5.7269221,NA,NA,50.5,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS02.0",4,NA,NA,NA,NA,NA,NA,NA,NA,28.5105543,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS01.0",4,NA,NA,NA,NA,NA,NA,19.7639088,NA,NA,NA,NA,NA,NA,11
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01355","Bt","B",23,41,232169,"232169XS03.0",4,NA,NA,NA,NA,NA,NA,NA,1.3290798,NA,NA,NA,0.7948,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS04.0",1,NA,NA,NA,NA,NA,NA,NA,NA,20.3648989,84.333932,NA,NA,NA,13.1
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS01.0",1,NA,NA,NA,0.24901049,NA,NA,NA,NA,NA,NA,NA,2.24,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS02.0",1,5.27,24.2666837,NA,NA,NA,NA,12.2502024,2.8968414,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS03.0",1,NA,NA,2.24416859,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS03.0",2,NA,24.2666837,NA,NA,NA,NA,NA,NA,NA,84.333932,NA,NA,NA,13.1
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS04.0",2,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS02.0",2,NA,NA,2.24416859,0.24901049,NA,NA,NA,NA,20.3648989,NA,NA,NA,62.6,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS01.0",2,NA,NA,NA,NA,NA,NA,12.2502024,2.8968414,NA,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS02.0",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.333932,NA,2.24,NA,13.1
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS03.0",3,NA,NA,NA,0.24901049,NA,NA,12.2502024,2.8968414,20.3648989,NA,NA,NA,NA,NA
"I2015USKS015","DSP KS Sheridan County",2015,"Sheridan","Kansas","15N0161","S2014KS179511B","Keith","mollisols","ustolls","argiustolls",39.228695,-100.4826982,39.349995,-100.44159,"15N01356","Ap","A",0,8,232170,"232170XS04.0",3,NA,24.2666837,2.24416859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
